nbdates	date	aot_440_daily	pm10	angstrom440_870	angstrom440_675
13	2012-01-13	0.1041533846	21.50000	0.3440406154	0.4100257692
14	2012-01-15	0.0737859286	19.40000	0.2512763571	0.2902719286
23	2012-01-16	0.0787022609	19.40000	0.2343360000	0.2779648261
43	2012-01-18	0.0659930233	19.30000	0.5492602791	0.5855439302
45	2012-01-19	0.0787816444	31.70000	0.4372168000	0.5137864444
40	2012-01-20	0.0870244250	24.20000	0.2756783250	0.3256279000
32	2012-01-21	0.0738163750	16.30000	0.4000338750	0.4488842500
19	2012-01-22	0.0655825263	13.20000	0.3788866842	0.4121192632
37	2012-01-23	0.0531156757	17.00000	0.6365054324	0.6794065135
47	2012-01-25	0.0474755957	16.20000	0.8268732766	0.8834808936
29	2012-01-26	0.0637054828	14.60000	0.5825350345	0.6462937241
16	2012-01-27	0.0715651875	13.90000	0.4168530000	0.4715765625
33	2012-02-02	0.0978809091	22.80000	0.2416818182	0.2877790909
24	2012-02-04	0.0903667917	18.70000	0.3276947083	0.3907942083
16	2012-02-05	0.0868122500	18.20000	0.3544850000	0.4126560000
43	2012-02-06	0.0848467907	21.50000	0.2677319535	0.3299330233
27	2012-02-09	0.0904625556	17.30000	0.3925180000	0.4646411481
33	2012-02-12	0.0720370000	18.00000	0.2424635758	0.3096151818
35	2012-02-13	0.0503191429	16.10000	0.4822843714	0.5886719714
52	2012-02-14	0.0546263462	15.00000	0.4686787500	0.5563113846
14	2012-02-15	0.0962652857	25.90000	0.3610816429	0.4589355714
31	2012-02-16	0.0887478710	23.70000	0.3698670968	0.4584384516
19	2012-02-17	0.0813912632	19.90000	0.5008426842	0.5931453158
43	2012-02-18	0.0462462093	15.10000	0.7433071628	0.8190550233
43	2012-02-19	0.0535190000	13.50000	0.6410383023	0.7052046512
18	2012-02-21	0.0631097778	11.30000	0.4652442778	0.5792108333
37	2012-02-23	0.0779402162	16.90000	0.2920812703	0.3684351081
13	2012-02-25	0.1170314615	20.30000	0.3790768462	0.4720393846
31	2012-02-26	0.1124279032	22.90000	0.1552248387	0.1955664516
15	2012-03-05	0.1004768000	21.80000	0.1984500000	0.2469692000
17	2012-03-06	0.1599690588	28.20000	0.0940605882	0.1246051765
17	2012-03-07	0.1729202941	67.10000	0.1552698824	0.1608913529
30	2012-03-08	0.1036389667	26.10000	0.2263401667	0.2883941000
35	2012-03-13	0.1013563429	16.10000	0.7317996286	0.8478997714
13	2012-03-14	0.0902045385	17.80000	0.4089886923	0.4915989231
22	2012-04-10	0.0857833636	17.40000	0.6070218182	0.7929157727
12	2012-04-11	0.1021618333	18.60000	0.4384453333	0.5845695000
15	2012-04-12	0.1217634667	19.30000	0.3802946667	0.5355936000
20	2012-04-13	0.1204777500	20.50000	0.5568481500	0.7206976000
19	2012-04-22	0.0963667895	12.00000	0.5780987895	0.7707507368
30	2012-04-23	0.1180715333	20.70000	0.4312574667	0.5986425000
13	2012-04-27	0.0806386154	18.40000	0.6446393077	0.8338138462
21	2012-04-28	0.0864518571	16.80000	0.3694271429	0.5141368095
18	2012-04-30	0.1196756111	22.20000	0.3774115556	0.5343745000
24	2012-05-15	0.1398699167	17.80000	0.5175785417	0.6480789583
15	2012-05-18	0.2324870667	44.90000	0.3187170000	0.4116603333
13	2012-05-20	0.1866546923	31.90000	0.3229548462	0.4137751538
25	2012-05-21	0.2377381600	36.50000	0.2268286000	0.2969775600
25	2012-05-22	0.2103266400	47.50000	0.2166760800	0.2877574000
14	2012-05-23	0.2287218571	51.20000	0.2291257143	0.3015796429
29	2012-05-24	0.1332188276	27.30000	0.3049984138	0.4235360345
29	2012-05-25	0.1534676207	23.40000	0.3449275862	0.4807378276
34	2012-05-27	0.1065330000	14.40000	0.6417984706	0.8358040294
33	2012-05-28	0.1873906364	30.90000	0.3323218182	0.4191749394
38	2012-05-29	0.2324328158	33.30000	0.1383046316	0.2046754211
13	2012-05-30	0.3116354615	86.40000	0.1397329231	0.1614142308
13	2012-06-01	0.4409334615	67.10000	0.0842831538	0.0279750769
20	2012-06-02	0.4130533500	86.20000	0.1123802500	0.0769233500
44	2012-06-03	0.4584889318	66.90000	0.1567374318	0.1123188409
56	2012-06-04	0.3276988214	77.30000	0.1646953571	0.0988413929
35	2012-06-05	0.0953570286	22.30000	0.2711932286	0.2114793714
22	2012-06-07	0.2873090000	50.00000	0.0595898636	0.0460882727
35	2012-06-09	0.1217313714	24.10000	0.2766925429	0.2240146000
25	2012-06-10	0.1665230000	47.60000	0.0942517600	0.0628522000
17	2012-06-12	0.3693060000	66.30000	0.0644701176	0.0302416471
24	2012-06-17	0.5162866667	56.40000	0.0179082083	-0.0163248333
22	2012-06-18	0.2608945455	42.10000	0.0674421364	0.0603160000
12	2012-06-19	0.2253115833	32.00000	0.0406956667	0.0156591667
32	2012-06-21	0.4930799688	54.85714	0.0403618438	0.0077432500
40	2012-06-22	0.4456202250	66.20000	0.0599224750	0.0217932250
25	2012-06-23	0.0967768800	21.20000	0.1946223200	0.1631223600
47	2012-06-24	0.1431493830	21.80000	0.1098574468	0.0444855957
26	2012-06-25	0.2278875769	36.80000	0.0961415769	0.0186970769
20	2012-06-26	0.4941088500	64.20000	0.1726862000	0.1262472000
24	2012-06-27	0.5211415417	78.90000	0.0890012083	0.0556170417
30	2012-06-28	0.1752485333	33.70000	0.1743716333	0.1128676667
39	2012-06-29	0.2100028718	30.50000	0.1316308718	0.0668845385
14	2012-06-30	0.1711039286	37.50000	0.1270411429	0.1060041429
12	2012-07-03	0.3255380000	65.90000	0.0658664167	0.0592174167
15	2012-07-05	0.5474586000	75.40000	0.0938440000	0.0633090000
43	2012-07-08	0.0471269070	12.50000	0.2708686744	0.1050467674
30	2012-07-09	0.1862132667	36.30000	0.1008384667	0.0588838000
19	2012-07-10	0.3797505789	74.90000	0.0544279474	0.0004436842
14	2012-07-11	0.3647162143	49.90000	0.0971552143	0.0685280714
13	2012-07-12	0.1319934615	21.60000	0.2267232308	0.1793604615
21	2012-07-13	0.0527752857	14.50000	0.0338786190	-0.2279449048
28	2012-07-16	0.4500082500	49.40000	0.1381830000	0.1031375000
15	2012-07-17	0.2632808667	25.90000	0.1851973333	0.1781850667
17	2012-07-23	0.3128811176	40.60000	0.1895730000	0.1694147059
40	2012-07-24	0.3690484750	65.10000	0.1143194000	0.0716471000
41	2012-07-25	0.3353435610	53.20000	0.1637185122	0.1176601220
17	2012-07-26	0.3070975882	58.00000	0.1731615294	0.1438580000
33	2012-07-27	0.1487849091	33.90000	0.2059685455	0.1405022424
24	2012-08-01	0.4140731250	33.80000	0.1154346250	0.0824649167
19	2012-08-02	0.2857838947	34.20000	0.1447618421	0.0975128947
15	2012-09-06	0.2866475333	52.40000	0.2181252667	0.1615328000
51	2012-09-07	0.2489450784	48.40000	0.2841593529	0.2495464510
42	2012-09-08	0.2055012857	47.30000	0.1192497381	0.0454917381
23	2012-09-09	0.0956817826	17.20000	0.2490086522	0.1246403043
16	2012-09-10	0.0720448750	23.30000	0.2807618125	0.2372083750
22	2012-09-13	0.0560087273	11.80000	0.7574335000	0.5250399545
41	2012-09-14	0.0325915854	14.50000	0.9271977561	-1.0083331951
44	2012-09-15	0.0280740227	9.30000	0.1456085682	-0.2653921591
14	2012-09-16	0.0841194286	15.20000	0.3818580000	0.3856492857
15	2012-09-19	0.0757010000	9.60000	1.0951760667	0.8914023333
27	2012-09-20	0.1644941852	33.10000	0.2724004815	0.1976964444
31	2012-09-21	0.1749617742	57.10000	0.1028679032	0.0204861935
23	2012-09-22	0.2681861304	48.00000	0.2708532174	0.2229033478
24	2012-09-27	0.0906636250	9.77778	0.5684596667	0.3156152500
23	2012-09-28	0.0744338261	13.40000	0.8338501739	0.7305025217
38	2012-09-29	0.1032444211	15.10000	0.9788343947	0.8377924211
22	2012-09-30	0.0397925000	11.50000	0.1511198636	-0.0636565455
15	2012-10-01	0.0560389333	20.70000	0.1637219333	0.1268533333
22	2012-10-07	0.1971373636	20.40000	0.3802613182	0.3561588182
18	2012-10-20	0.0435979444	29.80000	0.1783861667	0.0875376667
42	2012-10-21	0.0178438095	11.90000	-0.2809077381	-0.7169964286
34	2012-10-22	0.0195607353	19.30000	-0.0264163235	-0.4556004706
24	2012-10-23	0.0356499583	19.33333	0.5648922917	0.3114703333
37	2012-10-24	0.0281960811	12.90000	0.1664428919	-0.0774017297
39	2012-10-25	0.0419833333	15.80000	0.1726128718	0.1079994615
22	2012-10-27	0.0890810909	12.60000	0.0995017727	0.0853888636
37	2012-10-29	0.0564565135	20.50000	1.1523991081	0.9850627027
35	2012-10-30	0.0705162571	11.50000	0.3224756857	0.2120286000
35	2012-10-31	0.1014299429	15.20000	1.2592129143	1.2667296571
40	2012-11-01	0.1506571750	13.50000	0.0884002500	0.1042041750
33	2012-11-02	0.1105481818	16.60000	0.3339516364	0.3597045758
20	2012-11-04	0.0288182000	10.75000	0.3164199000	0.2400329500
41	2012-11-05	0.0343546829	8.22222	0.3057561220	0.1962038537
27	2012-11-06	0.0342195926	12.60000	0.0793862593	-0.0407809259
17	2012-11-07	0.0360478824	13.50000	0.0795125294	0.0581647059
41	2012-11-08	0.0394362927	12.90000	0.3813016098	0.3614780244
34	2012-11-09	0.0736813824	12.90000	0.8198429118	0.8707079118
21	2012-11-10	0.0694534286	14.90000	0.9979760476	1.0317731429
33	2012-11-15	0.0506346364	16.70000	0.2625519697	0.2493022121
22	2012-11-16	0.0215806364	11.30000	0.0007762273	-0.2655426818
18	2012-11-18	0.0633242778	15.70000	-0.0848322222	-0.1817794444
28	2012-11-19	0.0607660357	14.00000	0.3582387143	0.3447521071
33	2012-11-20	0.0453257273	15.25000	0.0759610303	-0.0280790909
45	2012-11-22	0.0402400889	57.75000	0.5279933778	0.4892176667
16	2012-11-23	0.0473040625	29.90000	0.5630665625	0.5552752500
40	2012-11-24	0.0299506500	35.50000	0.1976544250	0.0124858250
39	2012-11-25	0.0559569744	39.50000	0.1808462821	0.1243407436
27	2012-11-27	0.0515565185	50.00000	-0.0941216296	-0.1249051852
27	2012-11-28	0.0395621481	56.40000	0.0205365926	-0.0002788889
27	2012-11-29	0.0560892963	40.30000	0.5602607778	0.5961654815
21	2012-11-30	0.1078066190	63.00000	0.1546540476	0.2120270000
21	2012-12-02	0.0841732381	11.50000	0.3360738571	0.4516696190
18	2012-12-09	0.0760784444	16.66667	0.0944911111	0.1197515000
15	2012-12-10	0.0847638667	24.66667	0.0713217333	0.1105565333
24	2012-12-11	0.0864324583	48.20000	-0.0149447083	-0.0005090000
24	2012-12-12	0.1029354583	62.00000	-0.0695068750	-0.0806181667
29	2012-12-14	0.0889005517	128.50000	-0.0081646552	-0.0140058966
23	2013-02-23	0.0384784348	9.63000	0.1693142174	0.2118794348
40	2013-02-24	0.0718777250	12.76250	0.6755108000	0.7664234750
38	2013-02-25	0.0786392368	17.20000	0.3910245789	0.4895120000
45	2013-02-26	0.0588589111	15.85000	0.0921542222	0.0983905778
41	2013-02-27	0.0790011951	14.79000	0.3620567073	0.4090435854
43	2013-02-28	0.0795591395	16.18000	0.3848576977	0.4341230698
41	2013-03-01	0.0583651220	15.58000	0.6046233171	0.6704002683
42	2013-03-03	0.0795673810	16.41000	0.4512473810	0.4988714048
32	2013-03-04	0.0522813125	17.91000	0.3616179063	0.3943989375
14	2013-03-05	0.1168865000	23.57000	0.6329346429	0.7102459286
36	2013-03-06	0.1290164444	19.59000	0.8085892778	0.8637362222
17	2013-03-07	0.1371923529	19.52000	0.6141932941	0.6386252941
19	2013-03-08	0.2234954737	23.23000	1.2272870000	1.2364877368
31	2013-03-09	0.0990756129	16.58000	0.8530011935	0.9046495806
45	2013-03-15	0.0476486444	23.29000	0.4317882444	0.4830584000
19	2013-03-19	0.0631543684	12.73000	0.2280091053	0.2882262105
14	2013-03-20	0.0493219286	15.33000	0.3630216429	0.4409126429
28	2013-03-23	0.0798540357	28.43000	0.2436312857	0.2688502143
15	2013-03-24	0.0704340000	16.75000	0.6680648000	0.8299924667
32	2013-03-26	0.0347177188	16.77500	0.0695908438	0.0386852500
24	2013-03-27	0.0718901667	25.50000	0.0593470833	0.0824823750
36	2013-03-28	0.0583706944	19.23000	0.1218887500	0.1480979444
17	2013-03-29	0.1048834706	16.30000	0.4479330000	0.5435888235
13	2013-03-31	0.1243741538	13.11000	0.5575706923	0.5904580769
20	2013-04-02	0.1030511000	28.91000	0.0067782500	0.0032121500
20	2013-04-03	0.1113725500	23.25000	0.2444720500	0.2886399000
12	2013-04-05	0.0756629167	8.64286	0.1033477500	0.1881350833
21	2013-04-06	0.0497915238	11.27000	-0.0137688571	0.0042772381
13	2013-04-08	0.0526624615	18.06000	-0.1359466154	-0.1766981538
17	2013-04-09	0.0585029412	14.52000	-0.0381958235	-0.0733696471
27	2013-04-10	0.0639556667	15.88000	0.2651231111	0.3533920741
25	2013-04-11	0.0487908400	14.57000	0.2186500400	0.2790915200
33	2013-04-12	0.0341020606	12.17000	0.1508054545	0.1102463030
12	2013-04-13	0.0636148333	16.40000	0.0812328333	0.1121775833
33	2013-04-15	0.0660541212	21.72500	0.1420990909	0.1674484545
12	2013-04-22	0.2087071667	22.43333	0.3470235000	0.3915675833
13	2013-04-23	0.1337478462	13.05000	0.3671021538	0.4336148462
17	2013-04-26	0.0974645882	12.11111	0.6094368824	0.7512704706
29	2013-04-27	0.0356424138	10.26000	0.6249683793	0.5994106897
24	2013-04-29	0.0696280417	15.60000	0.4982508333	0.5551135000
22	2013-05-04	0.2592628182	24.93000	0.1881833636	0.2270678636
33	2013-05-06	0.2407137879	44.83000	0.5165584242	0.5404982727
40	2013-05-07	0.1787391000	43.80000	0.4944047250	0.5024007750
17	2013-05-11	0.1977767647	18.81000	0.1962947647	0.2189825882
18	2013-05-12	0.1891363889	12.90000	0.2943413889	0.2889513889
16	2013-05-13	0.1540445000	13.63000	0.2570380000	0.2867738750
42	2013-05-16	0.1440744762	20.41000	0.3104681905	0.3136280952
15	2013-05-17	0.1480890667	15.35000	0.4146038667	0.4672997333
16	2013-05-23	0.1292968125	21.12000	0.2832433125	0.3713511250
14	2013-05-26	0.1310035000	16.37000	0.2896961429	0.3656860000
18	2013-05-29	0.2805656667	36.85000	0.1909717778	0.1797313333
20	2013-05-30	0.3783057500	50.79000	0.0969061000	0.0998772000
21	2013-05-31	0.3813623333	35.67000	0.1096596190	0.0868083810
29	2013-06-01	0.2912736207	29.63000	0.1432433793	0.1292320000
30	2013-06-02	0.2874916000	34.48000	0.1381849333	0.1223554000
24	2013-06-04	0.7649556667	45.99000	0.0649950417	0.0386711250
31	2013-06-06	0.1937340645	24.29000	0.1985023548	0.1974425161
14	2013-06-15	0.6754598571	49.03000	0.0537067143	0.0292355000
13	2013-06-16	0.6464968462	48.87000	0.0877046154	0.0666775385
20	2013-06-20	0.4617183500	43.35000	0.1181958500	0.1031153500
21	2013-06-21	0.1012673810	15.18000	0.3773237619	0.4586128095
25	2013-06-22	0.1373722000	16.25000	0.2021275200	0.2214576000
16	2013-06-23	0.2392828750	34.67000	0.1137594375	0.1075693750
22	2013-06-24	0.1918264545	32.55000	0.1399436364	0.1362301364
20	2013-06-27	0.3893632000	41.22000	0.0948169500	0.0897023000
21	2013-06-28	0.3497958095	46.72000	0.1488877143	0.1387560952
12	2013-07-02	0.1205088333	15.82000	0.3283739167	0.4133382500
25	2013-07-03	0.1108397600	18.32000	0.2469730400	0.3014341200
23	2013-07-04	0.4083523913	58.15000	0.1659667826	0.1758177391
13	2013-07-05	0.3062229231	36.89000	0.2243923077	0.2506109231
40	2013-07-06	0.1542874250	24.99000	0.2602638500	0.2891228750
13	2013-07-08	0.3413442308	26.20000	0.1248010000	0.1209948462
16	2013-07-10	0.5742135000	50.88000	0.1250631250	0.1034822500
30	2013-07-11	0.4786106000	55.08000	0.1719884667	0.1560399333
20	2013-07-12	0.3551513500	30.99000	0.2675399500	0.2685043000
22	2013-07-13	0.1947492273	21.95000	0.3100439545	0.2900645000
25	2013-07-14	0.1098358800	11.88000	0.2901597200	0.2863713600
20	2013-07-18	0.3977146500	49.52222	0.1055523000	0.1108817000
22	2013-07-19	0.3224055455	64.36000	0.1106720455	0.1142822727
18	2013-07-20	0.1967698333	35.04000	0.1793048889	0.1992567778
13	2013-07-23	0.4574896154	57.15000	0.1979479231	0.2047196154
23	2013-07-24	0.4271945652	63.26000	0.2199164348	0.2270297826
13	2013-09-07	0.4045694615	14.31000	0.2290566923	0.2060450769
15	2013-09-08	0.5619813333	67.22000	0.0854539333	0.0839652000
28	2013-09-09	0.2970703214	54.42000	0.2503095714	0.2593495357
18	2013-09-10	0.0772317222	10.41000	0.4790118333	0.5710022222
34	2013-09-14	0.0812960294	10.48000	0.3843761176	0.4177692353
21	2013-09-15	0.1454218571	14.70000	0.1039712857	0.1349777143
33	2013-09-20	0.1509092424	58.08000	0.2431547273	0.2067740303
22	2013-09-30	0.3458520909	80.81000	0.1868276818	0.1576626818
18	2013-10-01	0.2351162222	45.01000	0.2062865556	0.1744316111
30	2013-10-02	0.0533403000	13.77000	0.3663437667	0.3165864333
17	2013-10-03	0.1046975882	21.53000	0.1463744706	0.0748082353
38	2013-10-04	0.0473883684	14.70000	0.2793423421	0.1560777368
28	2013-10-11	0.0334106786	14.44000	0.3482803929	0.2399648571
30	2013-10-12	0.0378820667	12.20000	0.2611772000	0.1635091333
21	2013-10-13	0.2336016190	56.23000	0.0482774762	0.0023396667
27	2013-10-14	0.1144307037	35.96000	0.0905957778	0.0512232222
35	2013-10-15	0.0563434571	14.62000	0.1719438286	0.1160296000
22	2013-10-16	0.0595259091	16.96000	0.2034189091	0.1507107727
32	2013-10-17	0.0376475625	15.60000	0.3792735938	0.2568271875
24	2013-10-18	0.0636869167	15.97000	0.5826603750	0.5624220417
12	2013-10-19	0.0539320833	9.00000	0.3315838333	0.3250877500
12	2013-10-24	0.1837306667	23.43000	0.0810653333	0.0557011667
22	2013-10-25	0.2121285455	41.57000	0.0943969091	0.0643970000
20	2013-10-27	0.0887567000	21.34000	0.0751065000	0.0374303000
38	2013-10-29	0.1736346579	46.18000	0.0933176053	0.0709024211
33	2013-11-05	0.0417273636	13.62000	0.1207690000	-0.0071336061
23	2013-11-06	0.0334495217	21.54444	0.2566696522	0.0645510000
53	2013-11-08	0.0351478113	21.99000	0.5278125094	0.4143488302
36	2013-11-09	0.0454566111	15.51000	0.2275367500	0.1669580833
28	2013-11-10	0.1548340357	39.16000	0.2359695000	0.2156795357
16	2013-11-12	0.1088935625	27.00000	-0.0146312500	-0.0749837500
27	2013-11-13	0.0692635556	26.15000	-0.0056530000	-0.0604145556
22	2013-11-14	0.0551920455	19.55000	0.0569567273	-0.0182226364
31	2013-11-15	0.0374630323	19.30000	0.2219683871	0.1527415806
28	2013-11-17	0.0550745357	15.75000	0.9693604286	0.8087173214
21	2013-11-18	0.0565216190	24.71111	1.0030898095	0.9121631429
41	2013-11-19	0.1126264878	23.13000	1.4541997805	1.3932143171
24	2013-11-20	0.0691672083	16.85000	1.2989123333	1.2771020417
14	2013-11-21	0.0591607143	15.95000	0.8514851429	0.8928936429
31	2013-11-22	0.0483279032	20.48000	0.6795460000	0.6543885161
23	2013-11-23	0.0513424783	21.97000	0.7825680435	0.7669394783
24	2013-11-24	0.0397811250	19.22000	0.2678167917	0.2222668750
14	2013-11-25	0.0503438571	25.49000	0.1245167857	0.0517346429
16	2013-11-26	0.0759939375	24.75000	0.1717520625	0.1236796875
38	2013-11-27	0.0631048947	28.90000	0.0777816842	0.0005308947
22	2013-11-28	0.0584305000	25.82000	0.0919898636	0.0397318636
22	2013-11-29	0.0649131364	28.65000	0.1488988182	0.0705870000
26	2013-11-30	0.0422663462	20.21000	0.3345081538	0.2168421538
21	2013-12-02	0.0428978571	20.84286	0.3244348095	0.2368780952
20	2013-12-04	0.0405993000	16.17000	0.4514081000	0.3827900000
13	2013-12-05	0.0414574615	23.62000	0.4701915385	0.3830800000
14	2013-12-06	0.0360114286	19.97000	0.2533220000	0.1184549286
22	2013-12-09	0.0925872727	31.32500	0.0023798182	-0.0514616818
25	2013-12-10	0.0986328800	32.65000	0.0086753600	-0.0514486400
18	2013-12-12	0.1045404444	32.51000	0.0142022222	-0.0111521667
17	2013-12-13	0.0865931176	30.13000	-0.0267489412	-0.0886538235
28	2013-12-14	0.0955033929	31.19000	-0.0249596071	-0.0980590357
24	2013-12-15	0.1244405833	30.50000	-0.0493193333	-0.0946155833
21	2013-12-17	0.0924362381	36.85000	-0.0884421905	-0.1531385714
19	2013-12-19	0.0905715263	30.35000	-0.0193274211	-0.0516557368
17	2013-12-21	0.1022010000	34.05000	-0.0369457059	-0.0806311176
18	2013-12-23	0.0706242222	26.73000	0.0628520000	-0.0061663333
15	2013-12-27	0.1118370667	28.96000	0.2393846667	0.2570943333
25	2013-12-28	0.0957010800	25.68000	0.1505400400	0.1460316400
14	2013-12-29	0.0762937143	25.44000	0.0789970714	0.0296545000
17	2013-12-30	0.0965108235	27.57000	0.1744862353	0.1496157647
16	2014-01-01	0.0616288750	21.75000	0.1280076250	0.0673971875
30	2014-01-02	0.0700954333	24.11000	0.0064389333	-0.0770981333
28	2014-01-03	0.0600300000	24.10000	0.0441727143	-0.0422827857
12	2014-01-05	0.0850013333	31.17000	-0.0336192500	-0.0824091667
20	2014-01-06	0.0578157500	25.07000	-0.0186694000	-0.1074273500
19	2014-01-07	0.0997218421	30.00000	0.1359097895	0.0893583158
18	2014-01-09	0.0909839444	31.96000	-0.0424453889	-0.0881671667
17	2014-01-10	0.0929700000	31.44000	0.0090925294	-0.0315261176
19	2014-01-11	0.0749917895	27.05000	0.0042154737	-0.0665936316
33	2014-01-12	0.0577280606	22.77000	0.0125337273	-0.0773777576
13	2014-01-13	0.0541608462	24.70000	0.0802732308	-0.1024376154
42	2014-01-14	0.0507404286	24.69000	0.1567780476	0.0687365714
21	2014-01-15	0.0534930476	19.12000	0.2319119048	0.1228145714
30	2014-01-16	0.0493961000	22.78000	0.1076925667	-0.0296844000
38	2014-01-17	0.0426066316	21.11000	0.1628566579	0.0508618421
32	2014-01-18	0.2416327500	50.57000	0.3373198438	0.3200305625
16	2014-01-19	0.2870425000	49.82000	0.3949515625	0.4000979375
31	2014-01-20	0.1862977742	35.60000	0.4167104194	0.4080086129
23	2014-01-21	0.0595539130	28.88000	0.1005973478	0.0538323913
24	2014-01-22	0.0777625833	26.30000	0.0361274167	-0.0148929167
27	2014-01-23	0.0385075185	16.67000	0.2009588148	0.1031660370
22	2014-01-25	0.0901361818	19.50000	-0.0033082273	-0.0418093182
21	2014-01-27	0.0845862381	17.55000	-0.0634668571	-0.1308451905
21	2014-01-28	0.0863983333	21.19000	-0.0861219048	-0.1606915714
28	2014-01-29	0.0671440714	14.99000	-0.0307651429	-0.1325267500
21	2014-01-30	0.0816619048	18.95000	-0.0816104286	-0.1836018095
18	2014-01-31	0.0881640556	20.01000	0.0178992222	-0.0409367222
29	2014-02-01	0.0602073103	15.14000	0.0479327931	-0.0138375172
40	2014-02-02	0.0757883250	20.22000	0.0110652500	-0.0500801750
20	2014-02-03	0.0761756500	21.73000	-0.0237606000	-0.0739152500
15	2014-02-04	0.0666129333	14.12000	0.1312226667	0.0563592667
30	2014-02-05	0.0535666333	14.35000	0.0747483667	-0.0085604333
13	2014-02-06	0.0695680769	16.25000	0.1378975385	0.0488972308
12	2014-02-07	0.0971070000	18.34000	0.1829476667	0.1604867500
19	2014-02-08	0.0881169474	18.21000	0.0471139474	0.0339755789
28	2014-02-10	0.0910478929	21.30000	0.0308055000	-0.0287099643
18	2014-02-11	0.0989907222	16.12000	0.0288452778	0.0115731667
13	2014-02-12	0.1452186923	22.95000	0.0999585385	0.0888071538
14	2014-02-13	0.2786764286	23.46000	0.5514438571	0.5484414286
20	2014-02-14	0.1404989000	22.87000	0.2037115000	0.1838928000
32	2014-02-15	0.1419749063	21.49000	0.0984899375	0.0551252500
26	2014-02-16	0.1476338077	21.89000	0.1122992308	0.0697171923
16	2014-02-17	0.0570711250	16.72000	0.0118175000	-0.1175498750
15	2014-02-18	0.0633429333	15.63750	0.0732337333	0.0445120000
21	2015-01-05	0.1143360952	20.66000	0.0574733333	0.0558993333
19	2015-01-07	0.1183960000	25.22000	0.0363699474	0.0270783158
25	2015-01-08	0.0779990400	26.02000	0.0758268400	0.0893104800
38	2015-01-09	0.0645690789	23.19000	0.1801805263	0.2045320526
18	2015-01-10	0.1126424444	29.20000	0.0508272778	0.0649588333
29	2015-01-11	0.0897211724	15.56667	0.0271019310	0.0522408966
16	2015-01-12	0.1045890000	15.62000	0.0077777500	0.0100921875
17	2015-01-15	0.1007308824	10.08000	0.0620364706	0.0972788824
14	2015-01-19	0.0796665000	17.46000	0.2072915714	0.2818552857
29	2015-01-20	0.0647227241	25.62000	0.2616564483	0.3480159310
40	2015-01-21	0.0371013500	16.81000	0.5771607250	0.7272205250
38	2015-01-22	0.0761428158	19.22000	0.1884659737	0.2310433947
15	2015-01-23	0.0834968000	19.99000	0.2423677333	0.2919571333
29	2015-01-25	0.0518022414	26.13000	0.6464943448	0.7564618276
23	2015-01-26	0.0664761739	29.36000	0.1779033913	0.2463527826
33	2015-01-27	0.0635907879	30.96000	0.2075457273	0.2724642424
42	2015-01-28	0.0595293333	21.35000	0.3338945714	0.4309234762
14	2015-02-01	0.0534211429	19.52000	0.5071637143	0.6310020714
29	2015-02-02	0.0513845862	12.77500	0.4234481034	0.5049110345
20	2015-02-03	0.1317037500	41.55000	0.1523109000	0.1505510000
19	2015-02-25	0.0619224211	26.99000	0.3621169474	0.4455501053
13	2015-02-26	0.0706349231	20.37000	0.1431443846	0.1744706154
26	2015-02-27	0.0630067692	30.60000	0.0876170000	0.0967572692
19	2015-03-01	0.0951356842	22.07000	0.0340191053	0.0429470526
16	2015-03-04	0.0997799375	29.30000	0.0665095000	0.0646205000
18	2015-03-06	0.1009923333	30.40000	0.2646294444	0.3427025556
15	2015-03-07	0.0771159333	23.71000	0.1586222667	0.2202548000
24	2015-03-10	0.1361053333	28.19000	0.1865775000	0.2421939167
53	2015-03-16	0.1560889811	56.41000	0.2743958113	0.3269705660
24	2015-03-22	0.0539632083	22.65000	0.6083024167	0.7604700833
29	2015-03-23	0.0442946207	30.27000	0.4979308276	0.6572965862
21	2015-03-24	0.0560321429	30.64000	0.4079171429	0.5615783333
31	2015-03-26	0.0705200000	32.75000	0.4383870645	0.5831839032
18	2015-03-27	0.0648472222	35.87000	0.2458943333	0.3587877222
27	2015-03-28	0.0735006667	39.08000	0.2877968889	0.3963520370
22	2015-03-29	0.0835506364	35.58000	0.2796122727	0.3745181364
35	2015-03-30	0.0669232000	33.20000	0.3652554857	0.4872799714
15	2015-04-01	0.0723906000	30.22000	0.4050442000	0.5443909333
12	2015-04-07	0.0660155000	45.04000	0.4007147500	0.5225427500
19	2015-04-12	0.1116555789	50.42000	0.1238023158	0.2125356842
19	2015-04-20	0.1137376842	28.82000	0.3387876316	0.4249631053
17	2015-05-17	0.3377785882	52.22000	0.1580680000	0.1584871176
21	2015-05-20	0.3775469048	64.22000	0.1681265714	0.1860347143
25	2015-05-21	0.4531258800	103.18000	0.1433971200	0.1373086000
28	2015-05-22	0.4317800357	96.69000	0.0979111786	0.0966471786
20	2015-05-23	0.3718589000	89.55000	0.1385858500	0.1351237000
38	2015-06-03	0.1463917632	33.45000	0.3370053947	0.4118227895
21	2015-06-04	0.1851229048	53.12000	0.2607439524	0.3121303810
27	2015-06-07	0.3977044444	62.78000	0.1264305185	0.1242418148
12	2015-06-09	0.2176324167	25.25000	0.1795693333	0.2051939167
26	2015-06-14	0.3413888077	55.07500	0.1208967692	0.1287444231
28	2015-06-15	0.4118380714	64.07000	0.1448248929	0.1504349286
