2014-07-14;01 25
2014-07-14;02 24
2014-07-14;03 23
2014-07-14;04 21
2014-07-14;05 23
2014-07-14;06 22
2014-07-14;07 25
2014-07-14;08 24
2014-07-14;09 21
2014-07-14;10 21
2014-07-14;11 26
2014-07-14;12 27
2014-07-14;13 23
2014-07-14;14 21
2014-07-14;15 35
2014-07-14;16 42
2014-07-14;17 46
2014-07-14;18 50
2014-07-14;19 48
2014-07-14;20 47
2014-07-14;21 43
2014-07-14;22 36
2014-07-14;23 35
2014-07-15;00 34
2014-07-15;01 32
2014-07-15;02 30
2014-07-15;03 33
2014-07-15;04 35
2014-07-15;05 32
2014-07-15;06 35
2014-07-15;07 39
2014-07-15;08 43
2014-07-15;09 46
2014-07-15;10 47
2014-07-15;11 42
2014-07-15;12 48
2014-07-15;13 46
2014-07-15;14 45
2014-07-15;15 51
2014-07-15;16 52
2014-07-15;17 55
2014-07-15;18 50
2014-07-15;19 56
2014-07-15;20 52
2014-07-15;21 48
2014-07-15;22 37
2014-07-15;23 38
2014-07-16;00 38
2014-07-16;01 44
2014-07-16;02 47
2014-07-16;03 45
2014-07-16;04 44
2014-07-16;05 47
2014-07-16;06 46
2014-07-16;07 47
2014-07-16;08 51
2014-07-16;09 56
2014-07-16;10 55
2014-07-16;11 53
2014-07-16;12 49
2014-07-16;13 46
2014-07-16;14 43
2014-07-16;15 42
2014-07-16;16 47
2014-07-16;17 47
2014-07-16;18 46
2014-07-16;19 45
2014-07-16;20 43
2014-07-16;21 40
2014-07-16;22 33
2014-07-16;23 31
2014-07-17;00 31
2014-07-17;01 29
2014-07-17;02 29
2014-07-17;03 28
2014-07-17;04 29
2014-07-17;05 30
2014-07-17;06 30
2014-07-17;07 32
2014-07-17;08 35
2014-07-17;09 40
2014-07-17;10 37
2014-07-17;11 36
2014-07-17;12 40
2014-07-17;13 36
2014-07-17;14 42
2014-07-17;15 43
2014-07-17;16 40
2014-07-17;17 45
2014-07-17;18 46
2014-07-17;19 43
2014-07-17;20 40
2014-07-17;21 41
2014-07-17;22 41
2014-07-17;23 35
2014-07-18;00 35
2014-07-18;01 34
2014-07-18;02 35
2014-07-18;03 35
2014-07-18;04 34
2014-07-18;05 33
2014-07-18;06 35
2014-07-18;07 37
2014-07-18;08 39
2014-07-18;09 44
2014-07-18;10 42
2014-07-18;11 45
2014-07-18;12 47
2014-07-18;13 48
2014-07-18;14 48
2014-07-18;15 50
2014-07-18;16 51
2014-07-18;17 50
2014-07-18;18 47
2014-07-18;19 48
2014-07-18;20 46
2014-07-18;21 40
2014-07-18;22 41
2014-07-18;23 39
2014-07-19;00 39
2014-07-19;01 40
2014-07-19;02 40
2014-07-19;03 38
2014-07-19;04 38
2014-07-19;05 42
2014-07-19;06 49
2014-07-19;07 51
2014-07-19;08 51
2014-07-19;09 55
2014-07-19;10 58
2014-07-19;11 57
2014-07-19;12 60
2014-07-19;13 63
2014-07-19;14 64
2014-07-19;15 66
2014-07-19;16 65
2014-07-19;17 65
2014-07-19;18 59
2014-07-19;19 58
2014-07-19;20 55
2014-07-19;21 51
2014-07-19;22 49
2014-07-19;23 50
2014-07-20;00 49
2014-07-20;01 48
2014-07-20;02 48
2014-07-20;03 49
2014-07-20;04 49
2014-07-20;05 48
2014-07-20;06 50
2014-07-20;07 50
2014-07-20;08 52
2014-07-20;09 52
2014-07-20;10 56
2014-07-20;11 57
2014-07-20;12 59
2014-07-20;13 61
2014-07-20;14 63
2014-07-20;15 65
2014-07-20;16 69
2014-07-20;17 71
2014-07-20;18 70
2014-07-20;19 67
2014-07-20;20 63
2014-07-20;21 60
2014-07-20;22 56
2014-07-20;23 54
2014-07-21;00 51
2014-07-21;01 46
2014-07-21;02 44
2014-07-21;03 41
2014-07-21;04 42
2014-07-21;05 41
2014-07-21;06 41
2014-07-21;07 41
2014-07-21;08 44
2014-07-21;09 46
2014-07-21;10 48
2014-07-21;11 49
2014-07-21;12 47
2014-07-21;13 48
2014-07-21;14 48
2014-07-21;15 46
2014-07-21;16 46
2014-07-21;17 41
2014-07-21;18 35
2014-07-21;19 33
2014-07-21;20 32
2014-07-21;21 30
2014-07-21;22 26
2014-07-21;23 19
2014-07-22;00 21
2014-07-22;01 22
2014-07-22;02 19
2014-07-22;03 19
2014-07-22;04 17
2014-07-22;05 20
2014-07-22;06 23
2014-07-22;07 27
2014-07-22;08 28
2014-07-22;09 30
2014-07-22;10 34
2014-07-22;11 35
2014-07-22;12 43
2014-07-22;13 47
2014-07-22;14 52
2014-07-22;15 51
2014-07-22;16 55
2014-07-22;17 51
2014-07-22;18 43
2014-07-22;19 41
2014-07-22;20 44
2014-07-22;21 43
2014-07-22;22 49
2014-07-22;23 49
2014-07-23;00 46
2014-07-23;01 48
2014-07-23;02 48
2014-07-23;03 45
2014-07-23;04 41
2014-07-23;05 34
2014-07-23;06 34
2014-07-23;07 44
2014-07-23;08 50
2014-07-23;09 51
2014-07-23;10 56
2014-07-23;11 61
2014-07-23;12 57
2014-07-23;13 65
2014-07-23;14 65
2014-07-23;15 64
2014-07-23;16 56
2014-07-23;17 54
2014-07-23;18 52
2014-07-23;19 58
2014-07-23;20 61
2014-07-23;21 57
2014-07-23;22 46
2014-07-23;23 39
2014-07-24;00 25
2014-07-24;01 16
2014-07-24;02 16
2014-07-24;03 15
2014-07-24;04 15
2014-07-24;05 15
2014-07-24;06 18
2014-07-24;07 18
2014-07-24;08 21
2014-07-24;09 22
2014-07-24;10 26
2014-07-24;11 23
2014-07-24;12 19
2014-07-24;13 22
2014-07-24;14 21
2014-07-24;15 22
2014-07-24;16 20
2014-07-24;17 14
2014-07-24;18 18
2014-07-24;19 19
2014-07-24;20 21
2014-07-24;21 23
2014-07-24;22 29
2014-07-24;23 35
2014-07-25;00 32
2014-07-25;01 35
2014-07-25;02 38
2014-07-25;03 41
2014-07-25;04 47
2014-07-25;05 51
2014-07-25;06 49
2014-07-25;07 54
2014-07-25;08 61
2014-07-25;09 66
2014-07-25;10 70
2014-07-25;11 69
2014-07-25;12 72
2014-07-25;13 78
2014-07-25;14 81
2014-07-25;15 79
2014-07-25;16 78
2014-07-25;17 79
2014-07-25;18 75
2014-07-25;19 71
2014-07-25;20 70
2014-07-25;21 69
2014-07-25;22 65
2014-07-25;23 63
2014-07-26;00 59
2014-07-26;01 59
2014-07-26;02 61
2014-07-26;03 66
2014-07-26;04 65
2014-07-26;05 62
2014-07-26;06 64
2014-07-26;07 66
2014-07-26;08 69
2014-07-26;09 74
2014-07-26;10 78
2014-07-26;11 79
2014-07-26;12 85
2014-07-26;13 91
2014-07-26;14 92
2014-07-26;15 95
2014-07-26;16 99
2014-07-26;17 99
2014-07-26;18 91
2014-07-26;19 90
2014-07-26;20 87
2014-07-26;21 91
2014-07-26;22 93
2014-07-26;23 86
2014-07-27;00 82
2014-07-27;01 77
2014-07-27;02 72
2014-07-27;03 74
2014-07-27;04 62
2014-07-27;05 58
2014-07-27;06 54
2014-07-27;07 58
2014-07-27;08 62
2014-07-27;09 59
2014-07-27;10 56
2014-07-27;11 58
2014-07-27;12 64
2014-07-27;13 54
2014-07-27;14 51
2014-07-27;15 52
2014-07-27;16 49
2014-07-27;17 45
2014-07-27;18 47
2014-07-27;19 44
2014-07-27;20 40
2014-07-27;21 37
2014-07-27;22 34
2014-07-27;23 31
2014-07-28;00 27
2014-07-28;01 27
2014-07-28;02 25
2014-07-28;03 26
2014-07-28;04 26
2014-07-28;05 23
2014-07-28;06 24
2014-07-28;07 25
2014-07-28;08 29
2014-07-28;09 28
2014-07-28;10 30
2014-07-28;11 30
2014-07-28;12 28
2014-07-28;13 29
2014-07-28;14 30
2014-07-28;15 33
2014-07-28;16 29
2014-07-28;17 31
2014-07-28;18 31
2014-07-28;19 31
2014-07-28;20 29
2014-07-28;21 28
2014-07-28;22 27
2014-07-28;23 23
2014-07-29;00 22
2014-07-29;01 21
2014-07-29;02 19
2014-07-29;03 19
2014-07-29;04 22
2014-07-29;05 22
2014-07-29;06 20
2014-07-29;07 24
2014-07-29;08 26
2014-07-29;09 29
2014-07-29;10 29
2014-07-29;11 35
2014-07-29;12 32
2014-07-29;13 32
2014-07-29;14 27
2014-07-29;15 28
2014-07-29;16 28
2014-07-29;17 29
2014-07-29;18 29
2014-07-29;19 29
2014-07-29;20 31
2014-07-29;21 29
2014-07-29;22 27
2014-07-29;23 23
2014-07-30;00 21
2014-07-30;01 20
2014-07-30;02 20
2014-07-30;03 17
2014-07-30;04 16
2014-07-30;05 16
2014-07-30;06 20
2014-07-30;07 24
2014-07-30;08 28
2014-07-30;09 27
2014-07-30;10 36
2014-07-30;11 34
2014-07-30;12 36
2014-07-30;13 44
2014-07-30;14 48
2014-07-30;15 44
2014-07-30;16 42
2014-07-30;17 45
2014-07-30;18 46
2014-07-30;19 44
2014-07-30;20 39
2014-07-30;21 36
2014-07-30;22 43
2014-07-30;23 47
2014-07-31;00 49
2014-07-31;01 49
2014-07-31;02 50
2014-07-31;03 50
2014-07-31;04 50
2014-07-31;05 48
2014-07-31;06 47
2014-07-31;07 49
2014-07-31;08 53
2014-07-31;09 53
2014-07-31;10 49
2014-07-31;11 47
2014-07-31;12 50
2014-07-31;13 43
2014-07-31;14 38
2014-07-31;15 39
2014-07-31;16 33
2014-07-31;17 36
2014-07-31;18 33
2014-07-31;19 35
2014-07-31;20 41
2014-07-31;21 56
2014-07-31;22 73
2014-07-31;23 77
2014-08-01;00 81
2014-08-01;01 82
2014-08-01;02 84
2014-08-01;03 86
2014-08-01;04 79
2014-08-01;05 76
2014-08-01;06 82
2014-08-01;07 85
2014-08-01;08 77
2014-08-01;09 68
2014-08-01;10 63
2014-08-01;11 47
2014-08-01;12 32
2014-08-01;13 32
2014-08-01;14 24
2014-08-01;15 15
2014-08-01;16 18
2014-08-01;17 
2014-08-01;18 
2014-08-01;19 
2014-08-01;20 21
2014-08-01;21 21
2014-08-01;22 22
2014-08-01;23 18
2014-08-02;00 17
2014-08-02;01 19
2014-08-02;02 25
2014-08-02;03 26
2014-08-02;04 27
2014-08-02;05 30
2014-08-02;06 29
2014-08-02;07 29
2014-08-02;08 30
2014-08-02;09 33
2014-08-02;10 31
2014-08-02;11 39
2014-08-02;12 42
2014-08-02;13 43
2014-08-02;14 45
2014-08-02;15 45
2014-08-02;16 49
2014-08-02;17 53
2014-08-02;18 51
2014-08-02;19 48
2014-08-02;20 53
2014-08-02;21 55
2014-08-02;22 68
2014-08-02;23 77
2014-08-03;00 83
2014-08-03;01 80
2014-08-03;02 78
2014-08-03;03 74
2014-08-03;04 75
2014-08-03;05 73
2014-08-03;06 46
2014-08-03;07 48
2014-08-03;08 54
2014-08-03;09 52
2014-08-03;10 44
2014-08-03;11 44
2014-08-03;12 47
2014-08-03;13 45
2014-08-03;14 49
2014-08-03;15 52
2014-08-03;16 52
2014-08-03;17 57
2014-08-03;18 56
2014-08-03;19 54
2014-08-03;20 48
2014-08-03;21 46
2014-08-03;22 41
2014-08-03;23 38
2014-08-04;00 35
2014-08-04;01 36
2014-08-04;02 38
2014-08-04;03 31
2014-08-04;04 51
2014-08-04;05 41
2014-08-04;06 32
2014-08-04;07 28
2014-08-04;08 34
2014-08-04;09 30
2014-08-04;10 23
2014-08-04;11 22
2014-08-04;12 24
2014-08-04;13 30
2014-08-04;14 28
2014-08-04;15 24
2014-08-04;16 26
2014-08-04;17 26
2014-08-04;18 29
2014-08-04;19 26
2014-08-04;20 29
2014-08-04;21 29
2014-08-04;22 23
2014-08-04;23 21
2014-08-05;00 22
2014-08-05;01 27
2014-08-05;02 26
2014-08-05;03 24
2014-08-05;04 23
2014-08-05;05 22
2014-08-05;06 23
2014-08-05;07 21
2014-08-05;08 17
2014-08-05;09 20
2014-08-05;10 16
2014-08-05;11 16
2014-08-05;12 14
2014-08-05;13 19
2014-08-05;14 20
2014-08-05;15 19
2014-08-05;16 18
2014-08-05;17 14
2014-08-05;18 15
2014-08-05;19 16
2014-08-05;20 17
2014-08-05;21 19
2014-08-05;22 18
2014-08-05;23 19
2014-08-06;00 20
2014-08-06;01 21
2014-08-06;02 20
2014-08-06;03 19
2014-08-06;04 19
2014-08-06;05 26
2014-08-06;06 33
2014-08-06;07 40
2014-08-06;08 43
2014-08-06;09 45
2014-08-06;10 52
2014-08-06;11 53
2014-08-06;12 57
2014-08-06;13 68
2014-08-06;14 68
2014-08-06;15 60
2014-08-06;16 67
2014-08-06;17 78
2014-08-06;18 66
2014-08-06;19 51
2014-08-06;20 41
2014-08-06;21 35
2014-08-06;22 33
2014-08-06;23 31
2014-08-07;00 29
2014-08-07;01 29
2014-08-07;02 30
2014-08-07;03 29
2014-08-07;04 30
2014-08-07;05 29
2014-08-07;06 31
2014-08-07;07 26
2014-08-07;08 27
2014-08-07;09 34
2014-08-07;10 39
2014-08-07;11 42
2014-08-07;12 44
2014-08-07;13 49
2014-08-07;14 36
2014-08-07;15 25
2014-08-07;16 27
2014-08-07;17 26
2014-08-07;18 18
2014-08-07;19 20
2014-08-07;20 22
2014-08-07;21 23
2014-08-07;22 22
2014-08-07;23 22
2014-08-08;00 20
2014-08-08;01 20
2014-08-08;02 21
2014-08-08;03 21
2014-08-08;04 22
2014-08-08;05 19
2014-08-08;06 18
2014-08-08;07 18
2014-08-08;08 20
2014-08-08;09 18
2014-08-08;10 19
2014-08-08;11 22
2014-08-08;12 25
2014-08-08;13 31
2014-08-08;14 32
2014-08-08;15 34
2014-08-08;16 33
2014-08-08;17 33
2014-08-08;18 36
2014-08-08;19 37
2014-08-08;20 38
2014-08-08;21 38
2014-08-08;22 42
2014-08-08;23 43
2014-08-09;00 40
2014-08-09;01 40
2014-08-09;02 41
2014-08-09;03 38
2014-08-09;04 38
2014-08-09;05 36
2014-08-09;06 34
2014-08-09;07 34
2014-08-09;08 36
2014-08-09;09 39
2014-08-09;10 42
2014-08-09;11 40
2014-08-09;12 37
2014-08-09;13 36
2014-08-09;14 34
2014-08-09;15 33
2014-08-09;16 40
2014-08-09;17 41
2014-08-09;18 40
2014-08-09;19 38
2014-08-09;20 38
2014-08-09;21 50
2014-08-09;22 30
2014-08-09;23 26
2014-08-10;00 24
2014-08-10;01 22
2014-08-10;02 23
2014-08-10;03 23
2014-08-10;04 21
2014-08-10;05 24
2014-08-10;06 27
2014-08-10;07 32
2014-08-10;08 32
2014-08-10;09 30
2014-08-10;10 32
2014-08-10;11 34
2014-08-10;12 48
2014-08-10;13 50
2014-08-10;14 56
2014-08-10;15 54
2014-08-10;16 41
2014-08-10;17 46
2014-08-10;18 50
2014-08-10;19 53
2014-08-10;20 51
2014-08-10;21 51
2014-08-10;22 51
2014-08-10;23 47
2014-08-11;00 45
2014-08-11;01 45
2014-08-11;02 46
2014-08-11;03 50
2014-08-11;04 56
2014-08-11;05 53
2014-08-11;06 55
2014-08-11;07 56
2014-08-11;08 59
2014-08-11;09 64
2014-08-11;10 68
2014-08-11;11 61
2014-08-11;12 35
2014-08-11;13 27
2014-08-11;14 28
2014-08-11;15 26
2014-08-11;16 26
2014-08-11;17 23
2014-08-11;18 21
2014-08-11;19 25
2014-08-11;20 25
2014-08-11;21 22
2014-08-11;22 23
2014-08-11;23 27
2014-08-12;00 22
2014-08-12;01 23
2014-08-12;02 24
2014-08-12;03 21
2014-08-12;04 22
2014-08-12;05 22
2014-08-12;06 24
2014-08-12;07 26
2014-08-12;08 28
2014-08-12;09 28
2014-08-12;10 29
2014-08-12;11 38
2014-08-12;12 39
2014-08-12;13 49
2014-08-12;14 50
2014-08-12;15 70
2014-08-12;16 80
2014-08-12;17 77
2014-08-12;18 77
2014-08-12;19 66
2014-08-12;20 59
2014-08-12;21 51
2014-08-12;22 41
2014-08-12;23 37
2014-08-13;00 34
2014-08-13;01 30
2014-08-13;02 29
2014-08-13;03 30
2014-08-13;04 34
2014-08-13;05 31
2014-08-13;06 28
2014-08-13;07 29
2014-08-13;08 32
2014-08-13;09 30
2014-08-13;10 29
2014-08-13;11 34
2014-08-13;12 32
2014-08-13;13 34
2014-08-13;14 35
2014-08-13;15 36
2014-08-13;16 35
2014-08-13;17 37
2014-08-13;18 36
2014-08-13;19 35
2014-08-13;20 36
2014-08-13;21 31
2014-08-13;22 26
2014-08-13;23 25
2014-08-14;00 25
2014-08-14;01 27
2014-08-14;02 23
2014-08-14;03 23
2014-08-14;04 25
2014-08-14;05 25
2014-08-14;06 26
2014-08-14;07 18
2014-08-14;08 20
2014-08-14;09 22
2014-08-14;10 25
2014-08-14;11 31
2014-08-14;12 32
2014-08-14;13 36
2014-08-14;14 39
2014-08-14;15 40
2014-08-14;16 41
2014-08-14;17 39
2014-08-14;18 36
2014-08-14;19 36
2014-08-14;20 36
2014-08-14;21 32
2014-08-14;22 32
2014-08-14;23 32
2014-08-15;00 34
2014-08-15;01 33
2014-08-15;02 32
2014-08-15;03 31
2014-08-15;04 33
2014-08-15;05 35
2014-08-15;06 37
2014-08-15;07 39
2014-08-15;08 42
2014-08-15;09 43
2014-08-15;10 49
2014-08-15;11 59
2014-08-15;12 65
2014-08-15;13 65
2014-08-15;14 64
2014-08-15;15 59
2014-08-15;16 69
2014-08-15;17 51
2014-08-15;18 37
2014-08-15;19 40
2014-08-15;20 33
2014-08-15;21 26
2014-08-15;22 23
2014-08-15;23 21
2014-08-16;00 21
2014-08-16;01 19
2014-08-16;02 20
2014-08-16;03 15
2014-08-16;04 16
2014-08-16;05 19
2014-08-16;06 19
2014-08-16;07 16
2014-08-16;08 18
2014-08-16;09 26
2014-08-16;10 31
2014-08-16;11 32
2014-08-16;12 38
2014-08-16;13 36
2014-08-16;14 38
2014-08-16;15 39
2014-08-16;16 36
2014-08-16;17 37
2014-08-16;18 37
2014-08-16;19 32
2014-08-16;20 31
2014-08-16;21 28
2014-08-16;22 28
2014-08-16;23 31
2014-08-17;00 30
2014-08-17;01 28
2014-08-17;02 27
2014-08-17;03 23
2014-08-17;04 21
2014-08-17;05 20
2014-08-17;06 17
2014-08-17;07 16
2014-08-17;08 23
2014-08-17;09 30
2014-08-17;10 44
2014-08-17;11 63
2014-08-17;12 78
2014-08-17;13 82
2014-08-17;14 86
2014-08-17;15 80
2014-08-17;16 79
2014-08-17;17 75
2014-08-17;18 70
2014-08-17;19 66
2014-08-17;20 65
2014-08-17;21 62
2014-08-17;22 61
2014-08-17;23 57
2014-08-18;00 57
2014-08-18;01 59
2014-08-18;02 62
2014-08-18;03 60
2014-08-18;04 58
2014-08-18;05 58
2014-08-18;06 59
2014-08-18;07 59
2014-08-18;08 59
2014-08-18;09 68
2014-08-18;10 75
2014-08-18;11 79
2014-08-18;12 81
2014-08-18;13 85
2014-08-18;14 82
2014-08-18;15 74
2014-08-18;16 68
2014-08-18;17 63
2014-08-18;18 60
2014-08-18;19 60
2014-08-18;20 55
2014-08-18;21 57
2014-08-18;22 53
2014-08-18;23 48
2014-08-19;00 45
2014-08-19;01 44
2014-08-19;02 41
2014-08-19;03 40
2014-08-19;04 38
2014-08-19;05 38
2014-08-19;06 35
2014-08-19;07 32
2014-08-19;08 33
2014-08-19;09 35
2014-08-19;10 34
2014-08-19;11 35
2014-08-19;12 40
2014-08-19;13 38
2014-08-19;14 31
2014-08-19;15 34
2014-08-19;16 43
2014-08-19;17 47
2014-08-19;18 50
2014-08-19;19 44
2014-08-19;20 40
2014-08-19;21 36
2014-08-19;22 34
2014-08-19;23 31
2014-08-20;00 29
2014-08-20;01 31
2014-08-20;02 31
2014-08-20;03 33
2014-08-20;04 36
2014-08-20;05 33
2014-08-20;06 34
2014-08-20;07 38
2014-08-20;08 39
2014-08-20;09 43
2014-08-20;10 49
2014-08-20;11 78
2014-08-20;12 66
2014-08-20;13 51
2014-08-20;14 44
2014-08-20;15 52
2014-08-20;16 52
2014-08-20;17 51
2014-08-20;18 52
2014-08-20;19 48
2014-08-20;20 38
2014-08-20;21 31
2014-08-20;22 23
2014-08-20;23 25
2014-08-21;00 25
2014-08-21;01 25
2014-08-21;02 26
2014-08-21;03 26
2014-08-21;04 24
2014-08-21;05 25
2014-08-21;06 24
2014-08-21;07 28
2014-08-21;08 27
2014-08-21;09 24
2014-08-21;10 23
2014-08-21;11 24
2014-08-21;12 25
2014-08-21;13 30
2014-08-21;14 39
2014-08-21;15 54
2014-08-21;16 54
2014-08-21;17 38
2014-08-21;18 42
2014-08-21;19 43
2014-08-21;20 40
2014-08-21;21 43
2014-08-21;22 46
2014-08-21;23 44
2014-08-22;00 39
2014-08-22;01 42
2014-08-22;02 50
2014-08-22;03 44
2014-08-22;04 44
2014-08-22;05 42
2014-08-22;06 25
2014-08-22;07 18
2014-08-22;08 19
2014-08-22;09 23
2014-08-22;10 23
2014-08-22;11 26
2014-08-22;12 27
2014-08-22;13 32
2014-08-22;14 31
2014-08-22;15 30
2014-08-22;16 30
2014-08-22;17 29
2014-08-22;18 25
2014-08-22;19 28
2014-08-22;20 29
2014-08-22;21 28
2014-08-22;22 27
2014-08-22;23 26
2014-08-23;00 27
2014-08-23;01 24
2014-08-23;02 24
2014-08-23;03 24
2014-08-23;04 22
2014-08-23;05 22
2014-08-23;06 20
2014-08-23;07 21
2014-08-23;08 21
2014-08-23;09 24
2014-08-23;10 25
2014-08-23;11 24
2014-08-23;12 23
2014-08-23;13 24
2014-08-23;14 29
2014-08-23;15 35
2014-08-23;16 32
2014-08-23;17 29
2014-08-23;18 31
2014-08-23;19 32
2014-08-23;20 35
2014-08-23;21 39
2014-08-23;22 45
2014-08-23;23 45
2014-08-24;00 45
2014-08-24;01 45
2014-08-24;02 41
2014-08-24;03 42
2014-08-24;04 44
2014-08-24;05 42
2014-08-24;06 39
2014-08-24;07 34
2014-08-24;08 32
2014-08-24;09 29
2014-08-24;10 26
2014-08-24;11 28
2014-08-24;12 29
2014-08-24;13 31
2014-08-24;14 39
2014-08-24;15 31
2014-08-24;16 32
2014-08-24;17 33
2014-08-24;18 33
2014-08-24;19 29
2014-08-24;20 30
2014-08-24;21 27
2014-08-24;22 22
2014-08-24;23 21
2014-08-25;00 21
2014-08-25;01 26
2014-08-25;02 28
2014-08-25;03 29
2014-08-25;04 24
2014-08-25;05 20
2014-08-25;06 20
2014-08-25;07 22
2014-08-25;08 27
2014-08-25;09 31
2014-08-25;10 34
2014-08-25;11 37
2014-08-25;12 35
2014-08-25;13 40
2014-08-25;14 49
2014-08-25;15 41
2014-08-25;16 39
2014-08-25;17 45
2014-08-25;18 41
2014-08-25;19 32
2014-08-25;20 32
2014-08-25;21 30
2014-08-25;22 31
2014-08-25;23 26
2014-08-26;00 37
2014-08-26;01 42
2014-08-26;02 44
2014-08-26;03 44
2014-08-26;04 42
2014-08-26;05 39
2014-08-26;06 40
2014-08-26;07 40
2014-08-26;08 41
2014-08-26;09 41
2014-08-26;10 36
2014-08-26;11 35
2014-08-26;12 54
2014-08-26;13 40
2014-08-26;14 53
2014-08-26;15 64
2014-08-26;16 66
2014-08-26;17 65
2014-08-26;18 65
2014-08-26;19 67
2014-08-26;20 65
2014-08-26;21 63
2014-08-26;22 67
2014-08-26;23 77
2014-08-27;00 83
2014-08-27;01 87
2014-08-27;02 92
2014-08-27;03 99
2014-08-27;04 100
2014-08-27;05 90
2014-08-27;06 79
2014-08-27;07 78
2014-08-27;08 57
2014-08-27;09 38
2014-08-27;10 36
2014-08-27;11 31
2014-08-27;12 28
2014-08-27;13 27
2014-08-27;14 23
2014-08-27;15 17
2014-08-27;16 21
2014-08-27;17 23
2014-08-27;18 26
2014-08-27;19 27
2014-08-27;20 26
2014-08-27;21 26
2014-08-27;22 22
2014-08-27;23 22
2014-08-28;00 15
2014-08-28;01 15
2014-08-28;02 15
2014-08-28;03 16
2014-08-28;04 15
2014-08-28;05 18
2014-08-28;06 18
2014-08-28;07 16
2014-08-28;08 18
2014-08-28;09 18
2014-08-28;10 19
2014-08-28;11 20
2014-08-28;12 20
2014-08-28;13 19
2014-08-28;14 23
2014-08-28;15 26
2014-08-28;16 20
2014-08-28;17 22
2014-08-28;18 26
2014-08-28;19 30
2014-08-28;20 27
2014-08-28;21 24
2014-08-28;22 23
2014-08-28;23 20
2014-08-29;00 20
2014-08-29;01 23
2014-08-29;02 24
2014-08-29;03 26
2014-08-29;04 26
2014-08-29;05 27
2014-08-29;06 28
2014-08-29;07 34
2014-08-29;08 36
2014-08-29;09 30
2014-08-29;10 28
2014-08-29;11 33
2014-08-29;12 39
2014-08-29;13 33
2014-08-29;14 38
2014-08-29;15 44
2014-08-29;16 40
2014-08-29;17 35
2014-08-29;18 35
2014-08-29;19 38
2014-08-29;20 34
2014-08-29;21 33
2014-08-29;22 29
2014-08-29;23 24
2014-08-30;00 20
2014-08-30;01 25
2014-08-30;02 27
2014-08-30;03 29
2014-08-30;04 29
2014-08-30;05 29
2014-08-30;06 30
2014-08-30;07 30
2014-08-30;08 30
2014-08-30;09 30
2014-08-30;10 38
2014-08-30;11 37
2014-08-30;12 36
2014-08-30;13 36
2014-08-30;14 30
2014-08-30;15 40
2014-08-30;16 43
2014-08-30;17 45
2014-08-30;18 41
2014-08-30;19 45
2014-08-30;20 41
2014-08-30;21 38
2014-08-30;22 38
2014-08-30;23 36
2014-08-31;00 35
2014-08-31;01 35
2014-08-31;02 33
2014-08-31;03 33
2014-08-31;04 35
2014-08-31;05 37
2014-08-31;06 37
2014-08-31;07 33
2014-08-31;08 31
2014-08-31;09 35
2014-08-31;10 43
2014-08-31;11 47
2014-08-31;12 64
2014-08-31;13 69
2014-08-31;14 74
2014-08-31;15 70
2014-08-31;16 70
2014-08-31;17 74
2014-08-31;18 78
2014-08-31;19 71
2014-08-31;20 71
2014-08-31;21 67
2014-08-31;22 61
2014-08-31;23 54
2014-09-01;00 49
2014-09-01;01 46
2014-09-01;02 45
2014-09-01;03 44
2014-09-01;04 43
2014-09-01;05 42
2014-09-01;06 41
2014-09-01;07 38
2014-09-01;08 36
2014-09-01;09 40
2014-09-01;10 34
2014-09-01;11 31
2014-09-01;12 28
2014-09-01;13 26
2014-09-01;14 23
2014-09-01;15 24
2014-09-01;16 27
2014-09-01;17 33
2014-09-01;18 36
2014-09-01;19 35
2014-09-01;20 39
2014-09-01;21 43
2014-09-01;22 44
2014-09-01;23 50
2014-09-02;00 55
2014-09-02;01 61
2014-09-02;02 64
2014-09-02;03 64
2014-09-02;04 62
2014-09-02;05 57
2014-09-02;06 55
2014-09-02;07 56
2014-09-02;08 60
2014-09-02;09 65
2014-09-02;10 63
2014-09-02;11 69
2014-09-02;12 72
2014-09-02;13 80
2014-09-02;14 84
2014-09-02;15 80
2014-09-02;16 80
2014-09-02;17 79
2014-09-02;18 78
2014-09-02;19 73
2014-09-02;20 70
2014-09-02;21 64
2014-09-02;22 58
2014-09-02;23 55
2014-09-03;00 60
2014-09-03;01 61
2014-09-03;02 60
2014-09-03;03 54
2014-09-03;04 48
2014-09-03;05 39
2014-09-03;06 46
2014-09-03;07 49
2014-09-03;08 47
2014-09-03;09 38
2014-09-03;10 36
2014-09-03;11 48
2014-09-03;12 49
2014-09-03;13 53
2014-09-03;14 50
2014-09-03;15 54
2014-09-03;16 57
2014-09-03;17 66
2014-09-03;18 62
2014-09-03;19 57
2014-09-03;20 50
2014-09-03;21 39
2014-09-03;22 32
2014-09-03;23 29
2014-09-04;00 24
2014-09-04;01 22
2014-09-04;02 20
2014-09-04;03 19
2014-09-04;04 18
2014-09-04;05 18
2014-09-04;06 19
2014-09-04;07 20
2014-09-04;08 31
2014-09-04;09 35
2014-09-04;10 29
2014-09-04;11 25
2014-09-04;12 23
2014-09-04;13 24
2014-09-04;14 24
2014-09-04;15 23
2014-09-04;16 27
2014-09-04;17 31
2014-09-04;18 31
2014-09-04;19 32
2014-09-04;20 33
2014-09-04;21 34
2014-09-04;22 33
2014-09-04;23 35
2014-09-05;00 39
2014-09-05;01 38
